# /home/bioflora/allopolyploids/scripts/_bootstrap_label_stats.pl iqtree_boottrees_100_random_congruent_round_2_concatenate/ 0

116028_c30284_g3_i1_chr9-891903-895660-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_A.fna.boottrees	Bret_A	48	52	0	0	0	0	0	0	0	100
118552_c33800_g1_i1_chr4-37435992-37437723-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_B.fna.boottrees	Bret_B	23	26	50	1	0	0	0	0	0	100
119255_c28328_g1_i1_chr3-21285197-21288698--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	100	0	0	0	0	0	0	0	0	100
119255_c28328_g1_i1_chr3-21285197-21288698--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	98	2	0	0	0	0	0	0	0	100
119255_c28328_g1_i1_chr3-21285197-21288698--.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_A.fna.boottrees	Bret_A	98	2	0	0	0	0	0	0	0	100
120948_c35674_g1_i1_chr2-34462565-34464971-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	91	7	2	0	0	0	0	0	0	100
121561_c25782_g2_i2_Bd2-43169966-43174299--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	64	30	4	0	1	1	0	0	0	100
127370_c17868_g1_i1_chr7-19490820-19493178--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	61	38	1	0	0	0	0	0	0	100
127538_c39110_g1_i6_chr9-30617989-30619244--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_C.fna.boottrees	Bboi_C	24	0	62	0	14	0	0	0	0	100
127538_c39110_g1_i6_chr9-30617989-30619244--.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_C.fna.boottrees	Bhyb_C	0	1	93	6	0	0	0	0	0	100
128199_c35528_g1_i3_chr9-5009648-5010460-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	95	5	0	0	0	0	0	0	0	100
150384_c9485_g1_i1_Chr02-24778061-24779907--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	97	0	3	0	0	0	0	0	0	100
93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_C.fna.boottrees	Bboi_C	0	13	79	4	1	0	1	1	1	100
93727_c26358_g1_i1_chr8-13813273-13820841--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	89	1	9	0	0	1	0	0	0	100
94106_c38373_g1_i1_chr1-3030784-3038930--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	100	0	0	0	0	0	0	0	0	100
94265_c30389_g1_i1_chr1-6158724-6162752-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_F.fna.boottrees	Bboi_F	3	0	0	0	15	76	6	0	0	100
94430_c34551_g2_i3_chr2-26689525-26699034--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_E.fna.boottrees	Bboi_E	39	0	53	0	6	0	2	0	0	100
94479_c28724_g1_i1_chr1-9463414-9466933--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	91	1	0	0	8	0	0	0	0	100
94563_c24121_g1_i1_chr4-4411668-4415963-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	60	11	29	0	0	0	0	0	0	100
94563_c24121_g1_i1_chr4-4411668-4415963-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_B.fna.boottrees	Bmex_B	52	12	36	0	0	0	0	0	0	100
95080_c37176_g1_i1_chr8-9799123-9807461-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	98	1	1	0	0	0	0	0	0	100
95384_c38540_g1_i1_Bd4-30880343-30887249-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_A.fna.boottrees	Bpho_A	91	9	0	0	0	0	0	0	0	100
95580_c35565_g1_i3_chr9-15210423-15218831-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_C.fna.boottrees	Bboi_C	50	0	46	4	0	0	0	0	0	100
95580_c35565_g1_i3_chr9-15210423-15218831-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	37	0	12	51	0	0	0	0	0	100
95669_c28862_g2_i1_chr2-26771245-26774499-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_C.fna.boottrees	Bboi_C	24	5	70	1	0	0	0	0	0	100
95989_c32325_g1_i2_chr8-11832734-11835678-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	100	0	0	0	0	0	0	0	0	100
95989_c32325_g1_i2_chr8-11832734-11835678-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	100	0	0	0	0	0	0	0	0	100
97082_c35004_g1_i3_chr4-29599526-29602275-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	77	23	0	0	0	0	0	0	0	100
97082_c35004_g1_i3_chr4-29599526-29602275-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_C.fna.boottrees	Bmex_C	35	6	56	0	3	0	0	0	0	100
97360_c29758_g1_i2_chr5-21426744-21433433--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	94	3	3	0	0	0	0	0	0	100
97650_c28588_g1_i1_chr4-4693218-4697946-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	94	0	3	0	0	0	3	0	0	100
98470_c34116_g1_i5_chr10-2073143-2079209--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	75	0	11	14	0	0	0	0	0	100
99247_c33208_g1_i2_chr5-1502068-1504421-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	84	12	4	0	0	0	0	0	0	100
