# /home/bioflora/allopolyploids/scripts/_bootstrap_label_stats.pl iqtree_boottrees_1000_congruent_round_2_concatenate 0

# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/17.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/28.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/35.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/39.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/49.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/67.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/91.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/110.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/122.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/138.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/140.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/159.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/170.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/189.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100128_c35206_g3_i1_chr2-21577376-21581870-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/208.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100693_c25007_g1_i1_chr4-30923463-30927107-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/288.ph, remove it
100693_c25007_g1_i1_chr4-30923463-30927107-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	250	24	10	2	0	1	0	0	0	287
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/5.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/40.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/94.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/136.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/177.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/190.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/285.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/455.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/540.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/567.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees.relabelled/606.ph, remove it
100870_c36848_g2_i3_Bd1-25321428-25324580-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees	Bboi_B	221	374	0	0	0	0	0	0	0	595
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/15.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/26.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/27.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/30.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/43.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/60.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/61.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/74.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/76.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/83.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/109.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/115.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/116.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/117.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/125.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/134.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/148.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/155.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/167.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/175.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/180.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/194.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/202.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/218.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/243.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/250.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/260.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/261.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/275.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/285.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/303.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/308.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/311.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/319.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/324.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/343.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/360.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/364.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/375.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/379.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/383.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/388.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/396.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/397.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/407.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/420.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/424.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/431.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/443.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/458.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/459.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/468.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/469.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/475.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/479.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/492.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/508.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/513.ph, remove it
# no new label added to iqtree_boottrees_1000_congruent_round_2_concatenate/101731_c34879_g1_i1_chr1-8974676-8980373-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees.relabelled/515.ph, remove it
